ensmusg00000067786,"{764: ([22, 72], 0.018518518518518517), 2330: ([42, 84], 0.018518518518518517), 2666: ([67, 99], 0.018518518518518517), 2715: ([37, 81], 0.018518518518518517)}"
ensmusg00000067787,"{764: ([27, 75], 0.018518518518518517), 1345: ([22, 72], 0.018518518518518517), 2330: ([47, 87], 0.018518518518518517), 2715: ([42, 84], 0.018518518518518517)}"
ensmusg00000067818,"{764: ([32, 78], 0.018518518518518517), 1345: ([27, 75], 0.018518518518518517), 2330: ([52, 90], 0.018518518518518517), 2715: ([47, 87], 0.018518518518518517)}"
ensmusg00000067873,"{764: ([37, 81], 0.018518518518518517), 1345: ([32, 78], 0.018518518518518517), 2330: ([62, 96], 0.018518518518518517), 2715: ([57, 93], 0.018518518518518517)}"
ensmusg00000067889,"{764: ([42, 84], 0.018518518518518517), 2330: ([67, 99], 0.018518518518518517), 2715: ([62, 96], 0.018518518518518517)}"
ensmusg00000068036,"{741: ([22, 72], 0.018518518518518517), 764: ([47, 87], 0.018518518518518517), 944: ([22, 72], 0.018518518518518517), 1345: ([37, 81], 0.018518518518518517)}"
ensmusg00000068039,"{741: ([27, 75], 0.018518518518518517), 764: ([52, 90], 0.018518518518518517), 944: ([27, 75], 0.018518518518518517), 1345: ([42, 84], 0.018518518518518517)}"
ensmusg00000068040,"{741: ([32, 78], 0.018518518518518517), 764: ([57, 93], 0.018518518518518517), 944: ([32, 78], 0.018518518518518517), 1345: ([47, 87], 0.018518518518518517)}"
ensmusg00000068099,"{741: ([37, 81], 0.018518518518518517), 944: ([37, 81], 0.018518518518518517), 1345: ([52, 90], 0.018518518518518517)}"
ensmusg00000068101,"{741: ([42, 84], 0.018518518518518517), 764: ([62, 96], 0.018518518518518517), 944: ([42, 84], 0.018518518518518517), 1345: ([57, 93], 0.018518518518518517)}"
ensmusg00000068115,"{944: ([47, 87], 0.018518518518518517)}"
ensmusg00000068134,"{944: ([52, 90], 0.018518518518518517)}"
ensmusg00000068184,"{741: ([47, 87], 0.018518518518518517), 764: ([67, 99], 0.018518518518518517), 944: ([57, 93], 0.018518518518518517), 1345: ([62, 96], 0.018518518518518517)}"
ensmusg00000068205,"{741: ([52, 90], 0.018518518518518517), 944: ([62, 96], 0.018518518518518517), 1345: ([67, 99], 0.018518518518518517), 3050: ([22, 72], 0.018518518518518517)}"
ensmusg00000068206,"{741: ([57, 93], 0.018518518518518517), 944: ([67, 99], 0.018518518518518517), 2729: ([22, 72], 0.018518518518518517), 3050: ([27, 75], 0.018518518518518517)}"
ensmusg00000068250,"{741: ([62, 96], 0.018518518518518517), 2664: ([22, 72], 0.018518518518518517), 2729: ([27, 75], 0.018518518518518517), 3050: ([32, 78], 0.018518518518518517)}"
ensmusg00000068264,"{741: ([67, 99], 0.018518518518518517), 2664: ([27, 75], 0.018518518518518517), 2729: ([32, 78], 0.018518518518518517), 3050: ([37, 81], 0.018518518518518517)}"
ensmusg00000068267,"{800: ([22, 72], 0.018518518518518517), 2664: ([32, 78], 0.018518518518518517), 2729: ([37, 81], 0.018518518518518517), 3050: ([42, 84], 0.018518518518518517)}"
ensmusg00000068290,"{800: ([27, 75], 0.018518518518518517), 2664: ([37, 81], 0.018518518518518517), 2729: ([42, 84], 0.018518518518518517), 3050: ([47, 87], 0.018518518518518517)}"
ensmusg00000068329,"{800: ([32, 78], 0.018518518518518517), 2664: ([42, 84], 0.018518518518518517), 2729: ([47, 87], 0.018518518518518517), 3050: ([52, 90], 0.018518518518518517)}"
ensmusg00000068391,"{800: ([37, 81], 0.018518518518518517), 2664: ([52, 90], 0.018518518518518517), 2729: ([52, 90], 0.018518518518518517), 3050: ([62, 96], 0.018518518518518517)}"
ensmusg00000068523,"{800: ([42, 84], 0.018518518518518517), 2664: ([57, 93], 0.018518518518518517), 2729: ([57, 93], 0.018518518518518517), 3050: ([67, 99], 0.018518518518518517)}"
ensmusg00000068580,"{800: ([47, 87], 0.018518518518518517), 1100: ([22, 72], 0.018518518518518517), 2664: ([62, 96], 0.018518518518518517)}"
ensmusg00000068663,"{800: ([52, 90], 0.018518518518518517), 1100: ([27, 75], 0.018518518518518517), 2664: ([67, 99], 0.018518518518518517)}"
ensmusg00000068735,"{800: ([57, 93], 0.018518518518518517), 1100: ([32, 78], 0.018518518518518517), 2419: ([22, 72], 0.018518518518518517), 2729: ([62, 96], 0.018518518518518517)}"
ensmusg00000068739,"{800: ([62, 96], 0.018518518518518517), 1100: ([37, 81], 0.018518518518518517), 2419: ([27, 75], 0.018518518518518517), 2729: ([67, 99], 0.018518518518518517)}"
ensmusg00000068740,"{800: ([67, 99], 0.018518518518518517), 1011: ([22, 72], 0.018518518518518517), 1100: ([42, 84], 0.018518518518518517), 2419: ([32, 78], 0.018518518518518517)}"
ensmusg00000070565,"{825: ([22, 72], 0.018518518518518517), 1420: ([62, 96], 0.018518518518518517), 1524: ([42, 84], 0.018518518518518517), 2889: ([67, 99], 0.018518518518518517)}"
ensmusg00000070576,"{825: ([27, 75], 0.018518518518518517), 1524: ([47, 87], 0.018518518518518517), 2709: ([22, 72], 0.018518518518518517)}"
ensmusg00000070733,"{825: ([32, 78], 0.018518518518518517), 1420: ([67, 99], 0.018518518518518517), 2709: ([32, 78], 0.018518518518518517)}"
ensmusg00000070858,"{825: ([37, 81], 0.018518518518518517), 1524: ([57, 93], 0.018518518518518517)}"
ensmusg00000070880,"{825: ([42, 84], 0.018518518518518517), 1524: ([62, 96], 0.018518518518518517), 2709: ([42, 84], 0.018518518518518517)}"
ensmusg00000070953,"{825: ([47, 87], 0.018518518518518517), 1524: ([67, 99], 0.018518518518518517), 2709: ([47, 87], 0.018518518518518517)}"
ensmusg00000071014,"{825: ([52, 90], 0.018518518518518517), 1403: ([22, 72], 0.018518518518518517), 2051: ([22, 72], 0.018518518518518517), 2709: ([52, 90], 0.018518518518518517)}"
ensmusg00000071054,"{825: ([57, 93], 0.018518518518518517), 1403: ([27, 75], 0.018518518518518517), 2051: ([27, 75], 0.018518518518518517), 2709: ([57, 93], 0.018518518518518517)}"
ensmusg00000071072,"{825: ([62, 96], 0.018518518518518517), 1403: ([32, 78], 0.018518518518518517), 2051: ([37, 81], 0.018518518518518517), 2709: ([62, 96], 0.018518518518518517)}"
ensmusg00000071074,"{825: ([67, 99], 0.018518518518518517), 1403: ([37, 81], 0.018518518518518517), 2051: ([42, 84], 0.018518518518518517), 2709: ([67, 99], 0.018518518518518517)}"
ensmusg00000077450,"{914: ([22, 72], 0.018518518518518517), 1214: ([62, 96], 0.018518518518518517), 1846: ([42, 84], 0.018518518518518517), 2669: ([37, 81], 0.018518518518518517)}"
ensmusg00000078143,"{914: ([27, 75], 0.018518518518518517), 1214: ([67, 99], 0.018518518518518517), 1846: ([47, 87], 0.018518518518518517), 2669: ([42, 84], 0.018518518518518517)}"
ensmusg00000078427,"{914: ([32, 78], 0.018518518518518517), 1614: ([22, 72], 0.018518518518518517), 1846: ([52, 90], 0.018518518518518517), 2669: ([47, 87], 0.018518518518518517)}"
ensmusg00000078440,"{914: ([37, 81], 0.018518518518518517), 1614: ([27, 75], 0.018518518518518517), 1846: ([57, 93], 0.018518518518518517), 2669: ([52, 90], 0.018518518518518517)}"
ensmusg00000078532,"{914: ([42, 84], 0.018518518518518517), 1614: ([32, 78], 0.018518518518518517), 1846: ([62, 96], 0.018518518518518517), 2669: ([57, 93], 0.018518518518518517)}"
ensmusg00000078566,"{914: ([47, 87], 0.018518518518518517), 1614: ([37, 81], 0.018518518518518517), 1846: ([67, 99], 0.018518518518518517), 2669: ([62, 96], 0.018518518518518517)}"
ensmusg00000078578,"{914: ([52, 90], 0.018518518518518517), 1088: ([22, 72], 0.018518518518518517), 1614: ([42, 84], 0.018518518518518517), 2669: ([67, 99], 0.018518518518518517)}"
ensmusg00000078584,"{914: ([57, 93], 0.018518518518518517), 1095: ([22, 72], 0.018518518518518517), 1614: ([47, 87], 0.018518518518518517)}"
ensmusg00000078588,"{914: ([62, 96], 0.018518518518518517)}"
ensmusg00000078619,"{914: ([67, 99], 0.018518518518518517), 1088: ([27, 75], 0.018518518518518517), 1095: ([27, 75], 0.018518518518518517), 1614: ([52, 90], 0.018518518518518517)}"
ensmusg00000078765,"{754: ([22, 72], 0.018518518518518517), 958: ([22, 72], 0.018518518518518517), 1344: ([52, 90], 0.018518518518518517), 2961: ([27, 75], 0.018518518518518517)}"
ensmusg00000078784,"{754: ([27, 75], 0.018518518518518517), 958: ([27, 75], 0.018518518518518517), 1344: ([57, 93], 0.018518518518518517), 2961: ([32, 78], 0.018518518518518517)}"
ensmusg00000078812,"{754: ([32, 78], 0.018518518518518517), 958: ([32, 78], 0.018518518518518517), 1344: ([62, 96], 0.018518518518518517), 2961: ([37, 81], 0.018518518518518517)}"
ensmusg00000078919,"{754: ([37, 81], 0.018518518518518517), 958: ([37, 81], 0.018518518518518517), 1869: ([22, 72], 0.018518518518518517), 2961: ([47, 87], 0.018518518518518517)}"
ensmusg00000078923,"{754: ([42, 84], 0.018518518518518517), 958: ([42, 84], 0.018518518518518517), 1869: ([27, 75], 0.018518518518518517), 2961: ([52, 90], 0.018518518518518517)}"
ensmusg00000078970,"{754: ([47, 87], 0.018518518518518517), 958: ([47, 87], 0.018518518518518517), 2961: ([57, 93], 0.018518518518518517)}"
ensmusg00000079037,"{754: ([52, 90], 0.018518518518518517), 2961: ([62, 96], 0.018518518518518517)}"
ensmusg00000079108,"{958: ([52, 90], 0.018518518518518517), 2961: ([67, 99], 0.018518518518518517)}"
ensmusg00000079109,"{754: ([57, 93], 0.018518518518518517), 958: ([57, 93], 0.018518518518518517), 2567: ([22, 72], 0.018518518518518517)}"
ensmusg00000079157,"{754: ([62, 96], 0.018518518518518517), 1869: ([32, 78], 0.018518518518518517), 2567: ([27, 75], 0.018518518518518517)}"
ensmusg00000079179,"{754: ([67, 99], 0.018518518518518517), 958: ([62, 96], 0.018518518518518517), 1869: ([37, 81], 0.018518518518518517), 2567: ([32, 78], 0.018518518518518517)}"
ensmusg00000079184,"{958: ([67, 99], 0.018518518518518517), 1261: ([22, 72], 0.018518518518518517), 1869: ([42, 84], 0.018518518518518517), 2567: ([37, 81], 0.018518518518518517)}"
ensmusg00000079562,"{970: ([22, 72], 0.018518518518518517), 1352: ([32, 78], 0.018518518518518517), 1778: ([57, 93], 0.018518518518518517), 2818: ([67, 99], 0.018518518518518517)}"
ensmusg00000079614,"{970: ([27, 75], 0.018518518518518517)}"
ensmusg00000079641,"{970: ([32, 78], 0.018518518518518517), 1352: ([37, 81], 0.018518518518518517), 1778: ([62, 96], 0.018518518518518517), 3030: ([22, 72], 0.018518518518518517)}"
ensmusg00000079733,"{970: ([37, 81], 0.018518518518518517), 1352: ([42, 84], 0.018518518518518517), 1778: ([67, 99], 0.018518518518518517)}"
ensmusg00000080268,"{970: ([42, 84], 0.018518518518518517), 1352: ([47, 87], 0.018518518518518517), 1625: ([22, 72], 0.018518518518518517), 3030: ([27, 75], 0.018518518518518517)}"
ensmusg00000081534,"{970: ([47, 87], 0.018518518518518517), 1352: ([52, 90], 0.018518518518518517)}"
ensmusg00000082286,"{970: ([52, 90], 0.018518518518518517), 1352: ([57, 93], 0.018518518518518517), 1625: ([27, 75], 0.018518518518518517), 3030: ([32, 78], 0.018518518518518517)}"
ensmusg00000083012,"{970: ([57, 93], 0.018518518518518517), 1352: ([62, 96], 0.018518518518518517), 1625: ([32, 78], 0.018518518518518517), 3030: ([37, 81], 0.018518518518518517)}"
ensmusg00000083844,"{970: ([62, 96], 0.018518518518518517), 1625: ([37, 81], 0.018518518518518517)}"
ensmusg00000084786,"{970: ([67, 99], 0.018518518518518517), 1352: ([67, 99], 0.018518518518518517), 1625: ([42, 84], 0.018518518518518517), 3030: ([42, 84], 0.018518518518518517)}"
ensmusg00000089847,"{960: ([22, 72], 0.018518518518518517), 1039: ([22, 72], 0.018518518518518517), 1340: ([27, 75], 0.018518518518518517), 2858: ([47, 87], 0.018518518518518517)}"
ensmusg00000089862,"{960: ([27, 75], 0.018518518518518517), 1039: ([27, 75], 0.018518518518518517), 1340: ([32, 78], 0.018518518518518517), 2858: ([52, 90], 0.018518518518518517)}"
ensmusg00000089872,"{960: ([32, 78], 0.018518518518518517), 1039: ([32, 78], 0.018518518518518517), 1340: ([37, 81], 0.018518518518518517), 2858: ([57, 93], 0.018518518518518517)}"
ensmusg00000089922,"{960: ([37, 81], 0.018518518518518517), 1340: ([47, 87], 0.018518518518518517)}"
ensmusg00000090000,"{960: ([42, 84], 0.018518518518518517), 1039: ([42, 84], 0.018518518518518517), 1340: ([52, 90], 0.018518518518518517), 2858: ([62, 96], 0.018518518518518517)}"
ensmusg00000090083,"{960: ([47, 87], 0.018518518518518517), 1039: ([62, 96], 0.018518518518518517), 1340: ([67, 99], 0.018518518518518517), 1922: ([27, 75], 0.018518518518518517)}"
ensmusg00000090086,"{835: ([22, 72], 0.018518518518518517), 1039: ([67, 99], 0.018518518518518517), 1922: ([32, 78], 0.018518518518518517)}"
ensmusg00000090100,"{835: ([27, 75], 0.018518518518518517)}"
ensmusg00000090112,"{835: ([32, 78], 0.018518518518518517)}"
ensmusg00000090115,"{835: ([37, 81], 0.018518518518518517), 960: ([52, 90], 0.018518518518518517), 1922: ([37, 81], 0.018518518518518517)}"
ensmusg00000090124,"{835: ([42, 84], 0.018518518518518517)}"
ensmusg00000090206,"{835: ([47, 87], 0.018518518518518517), 1922: ([42, 84], 0.018518518518518517)}"
ensmusg00000090247,"{835: ([52, 90], 0.018518518518518517), 960: ([57, 93], 0.018518518518518517), 1922: ([47, 87], 0.018518518518518517), 2364: ([22, 72], 0.018518518518518517)}"
ensmusg00000090258,"{835: ([57, 93], 0.018518518518518517), 960: ([62, 96], 0.018518518518518517), 1922: ([52, 90], 0.018518518518518517), 2364: ([27, 75], 0.018518518518518517)}"
ensmusg00000090262,"{835: ([62, 96], 0.018518518518518517), 1922: ([57, 93], 0.018518518518518517), 2364: ([32, 78], 0.018518518518518517)}"
ensmusg00000090266,"{835: ([67, 99], 0.018518518518518517), 960: ([67, 99], 0.018518518518518517), 1922: ([62, 96], 0.018518518518518517), 2364: ([37, 81], 0.018518518518518517)}"
environments,"{597: ([360], 0.0009727626459143969), 3207: ([15], 0.000946969696969697), 3219: ([15], 0.007633587786259542), 3378: ([15], 0.008), 4113: ([96], 0.009900990099009901), 4427: ([185], 0.003236245954692557), 4695: ([64], 0.00625), 4954: ([194], 0.003194888178913738), 5031: ([194], 0.003194888178913738), 5323: ([64], 0.00625), 5536: ([64], 0.00625), 5705: ([59], 0.006756756756756757), 5762: ([68], 0.0064516129032258064), 5837: ([64], 0.00625), 5928: ([185], 0.003236245954692557), 6147: ([195], 0.0031847133757961785), 6463: ([64], 0.00625), 6493: ([64], 0.00625), 6736: ([59], 0.00684931506849315), 6958: ([59], 0.006756756756756757), 7118: ([58], 0.006896551724137931), 7213: ([64], 0.00625), 7250: ([62], 0.006711409395973154), 7441: ([64], 0.00625), 7457: ([58], 0.006896551724137931), 7484: ([58], 0.006896551724137931), 7780: ([58], 0.006896551724137931), 7791: ([185], 0.003289473684210526), 7858: ([64], 0.00625), 8161: ([185], 0.003289473684210526), 8453: ([185], 0.003289473684210526), 8492: ([64], 0.006329113924050633), 9249: ([62], 0.006622516556291391), 9272: ([194], 0.003194888178913738), 9353: ([62], 0.006711409395973154), 9405: ([217], 0.0009652509652509653), 9949: ([19, 43], 0.03333333333333333), 9967: ([15], 0.010638297872340425), 10001: ([11], 0.01020408163265306), 10302: ([13], 0.017543859649122806), 10971: ([14], 0.034482758620689655), 11439: ([16], 0.030303030303030304), 11983: ([1, 14, 19], 0.13043478260869565), 12279: ([17], 0.03125), 12332: ([7], 0.041666666666666664), 12333: ([7], 0.038461538461538464), 12334: ([7], 0.017857142857142856), 12335: ([44], 0.016129032258064516), 12336: ([7], 0.017857142857142856), 12337: ([15], 0.030303030303030304), 12591: ([820, 836, 903, 951, 2534, 2566], 0.0021645021645021645), 14105: ([54, 73, 91], 0.018518518518518517), 14113: ([54, 73, 91], 0.018518518518518517), 14756: ([27], 0.02564102564102564), 15057: ([20], 0.012658227848101266), 15301: ([205], 0.004405286343612335), 15448: ([12, 35, 49], 0.05555555555555555), 15851: ([92], 0.001834862385321101), 15989: ([10, 60, 122], 0.023255813953488372), 16347: ([25], 0.020833333333333332), 16372: ([325], 0.00205761316872428), 16403: ([1], 0.037037037037037035), 16447: ([492, 1749], 0.00035075412136092597), 16710: ([297, 411], 0.004640371229698376), 16786: ([38], 0.018518518518518517), 17285: ([24, 30], 0.06060606060606061), 17868: ([276], 0.0035842293906810036), 18062: ([32], 0.005291005291005291), 18228: ([244], 0.0014265335235378032), 18948: ([26], 0.004761904761904762), 19422: ([80, 103, 245, 268, 409, 432, 572, 595], 0.011577424023154847), 20394: ([11], 0.017857142857142856), 21114: ([487], 0.0017094017094017094), 21991: ([7], 0.012195121951219513), 22605: ([294, 754], 0.0024752475247524753), 22914: ([5], 0.014084507042253521), 23346: ([67], 0.011627906976744186), 23373: ([29], 0.004545454545454545), 23462: ([9, 30, 40], 0.06818181818181818), 23994: ([117], 0.0011547344110854503), 24036: ([9, 28, 38], 0.07142857142857142), 24492: ([34], 0.0038314176245210726), 25001: ([151, 164], 0.009615384615384616), 25940: ([31], 0.03125), 26014: ([4], 0.07692307692307693), 26084: ([656], 0.0007042253521126761), 26846: ([16], 0.003424657534246575), 27293: ([193, 220, 367], 0.007425742574257425), 27405: ([3], 0.045454545454545456), 27737: ([217], 0.002380952380952381), 28120: ([31], 0.03125), 28480: ([8, 73], 0.02197802197802198), 28606: ([204], 0.0038910505836575876), 28863: ([143, 178, 383], 0.006493506493506494), 29219: ([43], 0.007194244604316547), 29307: ([8, 14], 0.125), 29399: ([33], 0.029411764705882353), 29559: ([44, 91, 117], 0.018072289156626505), 29749: ([40, 135], 0.009478672985781991), 29764: ([32], 0.005235602094240838), 29857: ([514], 0.0017761989342806395), 30482: ([100], 0.0025), 30645: ([77, 189], 0.00975609756097561), 30683: ([421, 436], 0.003838771593090211), 31194: ([29], 0.03333333333333333), 31584: ([219], 0.0019120458891013384), 31590: ([277], 0.003436426116838488), 31984: ([820, 836, 903, 951, 2534, 2566], 0.0021645021645021645), 32691: ([5], 0.037037037037037035), 32884: ([50, 144, 264], 0.010033444816053512), 32916: ([28], 0.03333333333333333), 33131: ([967], 0.000731528895391368), 33345: ([111], 0.005780346820809248), 33430: ([5], 0.038461538461538464), 33735: ([59], 0.007751937984496124), 33848: ([90], 0.005681818181818182), 33927: ([8], 0.03333333333333333), 34158: ([18, 37], 0.05263157894736842), 34887: ([90], 0.009345794392523364), 34996: ([1, 4, 6], 0.2), 35173: ([96], 0.007692307692307693), 35337: ([35], 0.027777777777777776), 35517: ([65], 0.008), 36161: ([5], 0.007142857142857143), 37277: ([107], 0.001976284584980237), 37351: ([50, 144, 264], 0.010033444816053512), 37595: ([10], 0.029411764705882353), 38068: ([73, 81], 0.00784313725490196), 38503: ([71, 71], 0.0006353240152477764)}"
epileptic,"{649: ([4, 46, 55], 0.04918032786885246)}"
equality,"{772: ([67], 0.007407407407407408), 16349: ([68], 0.013157894736842105), 22817: ([4], 0.034482758620689655), 22870: ([285], 0.0004268032437046522), 26217: ([9], 0.030303030303030304), 26286: ([9], 0.030303030303030304), 36332: ([19], 0.02631578947368421)}"
equations,"{908: ([13], 0.022222222222222223), 1055: ([9], 0.02631578947368421), 1361: ([15], 0.02127659574468085), 2204: ([13], 0.022222222222222223), 2339: ([26], 0.022222222222222223), 2673: ([9], 0.02631578947368421), 2722: ([17], 0.02040816326530612), 2738: ([9], 0.02631578947368421), 16587: ([31], 0.002369668246445498), 17828: ([92], 0.00398406374501992), 18541: ([7], 0.029411764705882353), 18808: ([82], 0.00411522633744856), 19384: ([393], 0.0006882312456985547), 20575: ([5], 0.015625), 21235: ([4, 109, 116], 0.01), 21674: ([106], 0.0038461538461538464), 25316: ([41], 0.014492753623188406), 27572: ([254], 0.0016), 31554: ([102], 0.002232142857142857), 31694: ([216], 0.0028169014084507044), 33052: ([5], 0.015873015873015872), 34305: ([1854], 0.0001920860545524395), 34416: ([17], 0.024390243902439025), 36280: ([33], 0.029411764705882353), 36456: ([661, 664, 669], 0.00436046511627907), 36881: ([130, 139], 0.00784313725490196), 37258: ([922], 0.00035435861091424523)}"
eric,"{597: ([659], 0.0009727626459143969), 612: ([1587], 0.000445632798573975), 3207: ([412, 730], 0.001893939393939394), 3222: ([35], 0.006329113924050633), 3225: ([55], 0.003472222222222222), 3289: ([55], 0.007751937984496124), 3324: ([55], 0.007194244604316547), 3368: ([74], 0.007042253521126761), 3397: ([35], 0.006756756756756757), 3399: ([74], 0.006578947368421052), 3438: ([48], 0.0125), 3636: ([19, 23], 0.0625), 3637: ([23, 27], 0.06896551724137931), 3638: ([78, 83], 0.023529411764705882), 3639: ([30, 37], 0.05128205128205128), 3640: ([13, 17], 0.10526315789473684), 3641: ([14, 17], 0.10526315789473684), 3642: ([24, 27], 0.06896551724137931), 3643: ([13, 18], 0.1), 3644: ([18, 24], 0.07692307692307693), 3645: ([28, 31], 0.06060606060606061), 3646: ([13, 18], 0.1), 3647: ([9, 12], 0.14285714285714285), 3648: ([32, 37], 0.05128205128205128), 3649: ([9, 12], 0.14285714285714285), 3650: ([0, 12, 22], 0.07142857142857142), 3651: ([17, 20], 0.09090909090909091), 3652: ([13, 18], 0.06666666666666667), 3653: ([17, 24], 0.07692307692307693), 3654: ([27, 32], 0.022727272727272728), 3655: ([14, 17], 0.10526315789473684), 3656: ([19, 23], 0.08), 3657: ([6, 13], 0.11764705882352941), 3658: ([15, 21], 0.08695652173913043), 3659: ([12, 15], 0.11764705882352941), 3660: ([9, 12], 0.14285714285714285), 3661: ([27, 32], 0.058823529411764705), 3662: ([16, 20], 0.09090909090909091), 3663: ([17, 24], 0.07692307692307693), 3664: ([11, 15], 0.11764705882352941), 3665: ([21, 25], 0.05128205128205128), 3666: ([9, 12], 0.14285714285714285), 3667: ([6, 13], 0.11764705882352941), 3668: ([9, 12], 0.14285714285714285), 3669: ([6, 13], 0.11764705882352941), 12342: ([7, 128], 0.0125), 12344: ([7, 128], 0.0125), 13073: ([1], 0.023255813953488372), 13097: ([8], 0.05263157894736842), 14341: ([483], 0.0013869625520110957), 14526: ([9], 0.08333333333333333), 15231: ([398, 403], 0.0005377789728421619), 15269: ([402, 1217], 0.00027820280984837946), 15278: ([28], 0.03333333333333333), 16084: ([376, 381], 0.00048792388387411563), 16115: ([37], 0.02564102564102564), 16398: ([31], 0.030303030303030304), 16603: ([595, 600], 0.00030613806826878924), 17183: ([31, 49, 79], 0.022222222222222223), 18042: ([33], 0.02857142857142857), 18665: ([709, 714], 0.0003439972480220158), 18689: ([37], 0.02564102564102564), 19543: ([41], 0.022222222222222223), 19552: ([7], 0.041666666666666664), 19633: ([32], 0.029411764705882353), 19756: ([32], 0.029411764705882353), 20041: ([399, 404], 0.0004563084645220169), 20211: ([86], 0.011363636363636364), 20684: ([34], 0.027777777777777776), 20701: ([398, 403], 0.0005390835579514825), 21454: ([32], 0.029411764705882353), 21644: ([402, 407], 0.0005259006047856955), 21981: ([35], 0.02564102564102564), 22213: ([384, 1178], 0.0002811753128075355), 22298: ([30], 0.03125), 22984: ([76], 0.01), 23328: ([31], 0.030303030303030304), 23385: ([28], 0.03333333333333333), 24644: ([384, 1199], 0.0002789011295495747), 24679: ([16], 0.020833333333333332), 25225: ([24], 0.038461538461538464), 25580: ([402, 1217], 0.00027820280984837946), 26597: ([33], 0.02857142857142857), 26686: ([398, 403], 0.0006066120715802245), 26861: ([657], 0.0012376237623762376), 27125: ([395, 400], 0.0005134788189987163), 27448: ([63, 122, 124, 126], 0.023529411764705882), 27613: ([32], 0.029411764705882353), 27622: ([121], 0.0013605442176870747), 28184: ([32], 0.029411764705882353), 28298: ([29], 0.03225806451612903), 28355: ([24], 0.011111111111111112), 28556: ([35], 0.02702702702702703), 28646: ([32], 0.029411764705882353), 28988: ([32], 0.029411764705882353), 29267: ([1158, 1167], 0.0003502013657853266), 29438: ([398, 403], 0.0006538084341288003), 30830: ([504, 512], 0.0033003300330033004), 31164: ([3, 11, 19], 0.125), 31435: ([95, 116, 120], 0.011857707509881422), 32006: ([1234, 1239], 0.00037313432835820896), 32151: ([398, 403], 0.0005377789728421619), 32340: ([443], 0.0017035775127768314), 32466: ([36], 0.015384615384615385), 32593: ([5], 0.041666666666666664), 32732: ([35], 0.02564102564102564), 32905: ([23], 0.02857142857142857), 32986: ([28, 88], 0.00851063829787234), 33131: ([138], 0.000731528895391368), 33154: ([398, 403], 0.0006387735547748323), 34410: ([30], 0.03125), 34594: ([24], 0.011111111111111112), 35629: ([29], 0.03225806451612903), 35749: ([0, 8], 0.046511627906976744), 35985: ([30], 0.03125), 36563: ([33], 0.02857142857142857), 36574: ([29], 0.03225806451612903), 36597: ([43], 0.02127659574468085), 36655: ([121], 0.0013605442176870747), 37174: ([431, 436], 0.0005768676088837611), 37195: ([40], 0.023809523809523808), 37248: ([96], 0.01020408163265306), 38676: ([12], 0.01)}"
ets,"{713: ([11, 15, 16, 21, 29], 0.13513513513513514), 863: ([10, 15, 20, 26], 0.10256410256410256), 1059: ([10, 15, 20, 26], 0.10256410256410256), 1325: ([33], 0.020833333333333332), 2135: ([27, 28, 37], 0.06666666666666667), 2211: ([20, 25, 26], 0.09090909090909091), 2780: ([10, 14, 15, 21, 26], 0.13513513513513514), 2952: ([10, 15, 20, 25, 30, 35, 40, 45, 51], 0.14754098360655737), 3084: ([24], 0.020833333333333332)}"
etv4ma07641jaspar,"{713: ([27], 0.02702702702702703), 863: ([33], 0.02564102564102564), 1059: ([31], 0.02564102564102564)}"
etv5ma07651jaspar,"{863: ([30], 0.02564102564102564), 1059: ([30], 0.02564102564102564), 2445: ([22], 0.03333333333333333)}"
etv6ma06451jaspar,"{713: ([9], 0.02702702702702703), 2135: ([30], 0.022222222222222223)}"
euihong,"{609: ([297], 0.002188183807439825)}"
eukaryotic,"{680: ([148], 0.0014814814814814814)}"
evoked,"{666: ([7, 52, 64], 0.04285714285714286)}"
